Gnar,Zac,Ryze,Caitlyn,Braum,Ornn,Sejuani,Taliyah,Xayah,Rakan,False
Kennen,Sejuani,Taliyah,Kalista,Braum,Gnar,Nidalee,LeBlanc,Tristana,Alistar,False
Gnar,Kha'Zix,Ryze,Xayah,Rakan,Ornn,Jarvan IV,Taliyah,Tristana,Braum,True
Ornn,Jarvan IV,Zoe,Caitlyn,Tahm Kench,Gnar,Jax,Ryze,Ezreal,Braum,False
Gangplank,Kha'Zix,Ryze,Xayah,Rakan,Gnar,Jarvan IV,Azir,Ezreal,Tahm Kench,True
Vladimir,Jax,Galio,Kalista,Rakan,Cho'Gath,Sejuani,Azir,Ezreal,Taric,False
Cho'Gath,Zac,Zoe,Ezreal,Janna,Ornn,Kha'Zix,Galio,Caitlyn,Tahm Kench,True
Ornn,Jarvan IV,Taliyah,Ezreal,Taric,Gnar,Jax,Ryze,Tristana,Braum,True
Camille,Sejuani,Corki,Kog'Maw,Tahm Kench,Gnar,Jarvan IV,Kassadin,Tristana,Braum,True
Gangplank,Zac,Corki,Tristana,Alistar,Vladimir,Sejuani,Kassadin,Caitlyn,Braum,True
Vladimir,Sejuani,Azir,Caitlyn,Braum,Gangplank,Jax,Zoe,Ziggs,Thresh,False
Camille,Sejuani,Zoe,Tristana,Braum,Fiora,Zac,Anivia,Kog'Maw,Alistar,True
Camille,Jarvan IV,Ryze,Caitlyn,Taric,Ornn,Zac,Azir,Tristana,Alistar,True
Ornn,Jarvan IV,Kassadin,Tristana,Taric,Gnar,Sejuani,Azir,Ezreal,Braum,True
Gangplank,Nunu,Azir,Ezreal,Ornn,Vladimir,Zac,Veigar,Tristana,Alistar,True
Gnar,Sejuani,Syndra,Xayah,Rakan,Gangplank,Skarner,Corki,Ezreal,Braum,False
Gangplank,Gragas,Taliyah,Tristana,Braum,Vladimir,Skarner,Corki,Ezreal,Alistar,False
Gnar,Jarvan IV,Ryze,Twitch,Braum,Camille,Sejuani,Aurelion Sol,Ezreal,Tahm Kench,True
Gnar,Skarner,Ryze,Tristana,Taric,Gangplank,Jax,Galio,Xayah,Rakan,False
Vladimir,Jax,Zoe,Ezreal,Braum,Camille,Sejuani,Galio,Kog'Maw,Tahm Kench,True
Gangplank,Zac,Taliyah,Sivir,Morgana,Lucian,Sejuani,Corki,Ezreal,Taric,True
Vladimir,Jarvan IV,Cassiopeia,Ezreal,Braum,Cho'Gath,Sejuani,Ryze,Kalista,Rakan,True
Camille,Zac,Ryze,Tristana,Janna,Gnar,Jarvan IV,Cassiopeia,Ezreal,Taric,False
Jax,Kha'Zix,Taliyah,Ezreal,Alistar,Maokai,Sejuani,Syndra,Kalista,Taric,True
Gangplank,Sejuani,Malzahar,Tristana,Thresh,Vladimir,Jarvan IV,Corki,Ezreal,Alistar,True
Camille,Sejuani,Corki,Ezreal,Taric,Ornn,Zac,Malzahar,Xayah,Alistar,True
Vladimir,Jarvan IV,Galio,Varus,Taric,Ornn,Camille,Cassiopeia,Ezreal,Braum,True
Ornn,Jarvan IV,Zoe,Tristana,Shen,Trundle,Sejuani,Kassadin,Ezreal,Taric,False
Gnar,Jarvan IV,Malzahar,Ezreal,Tahm Kench,Vladimir,Sejuani,Taliyah,Varus,Taric,False
Camille,Zac,Ryze,Caitlyn,Braum,Gnar,Kha'Zix,Taliyah,Kog'Maw,Tahm Kench,True
Camille,Jarvan IV,Ryze,Kalista,Shen,Gnar,Sejuani,Taliyah,Xayah,Alistar,True
Gnar,Gragas,Ryze,Kalista,Tahm Kench,Camille,Sejuani,Taliyah,Tristana,Braum,False
Camille,Gragas,Corki,Kalista,Alistar,Gnar,Kha'Zix,Galio,Caitlyn,Braum,True
Vladimir,Skarner,Azir,Jinx,Tahm Kench,Gangplank,Jax,Taliyah,Ezreal,Alistar,True
Ornn,Sejuani,Azir,Ezreal,Taric,Illaoi,Camille,Orianna,Kog'Maw,Shen,False
Gangplank,Jax,Galio,Ezreal,Taric,Vladimir,Sejuani,Fiora,Kalista,Alistar,True
Gnar,Sejuani,Ryze,Kog'Maw,Taric,Gangplank,Zac,Cassiopeia,Kalista,Braum,False
Camille,Sejuani,Galio,Kalista,Braum,Gnar,Kha'Zix,Cassiopeia,Ezreal,Shen,False
Gnar,Zac,Azir,Kalista,Shen,Ryze,Sejuani,Corki,Ezreal,Braum,True
Ornn,Nidalee,Orianna,Ezreal,Braum,Gnar,Sejuani,Viktor,Xayah,Rakan,True
Gnar,Sejuani,Ryze,Kalista,Shen,Ornn,Jax,Orianna,Ezreal,Alistar,False
Gnar,Sejuani,Ryze,Ezreal,Morgana,Camille,Jarvan IV,Taliyah,Sivir,Alistar,False
Gangplank,Kha'Zix,Taliyah,Tristana,Alistar,Vladimir,Jarvan IV,Karma,Jhin,Taric,True
Gangplank,Jax,Ryze,Twitch,Janna,Camille,Zac,Orianna,Xayah,Lulu,False
Camille,Sejuani,Ryze,Caitlyn,Braum,Gangplank,Zac,Orianna,Xayah,Rakan,False
Malphite,Jarvan IV,Galio,Ezreal,Braum,Gnar,Zac,Azir,Xayah,Rakan,True
Gangplank,Zac,Galio,Tristana,Alistar,Gnar,Sejuani,Zoe,Kalista,Morgana,True
Gnar,Sejuani,Galio,Tristana,Taric,Gangplank,Zac,Corki,Ezreal,Braum,False
Gangplank,Gragas,Taliyah,Ezreal,Taric,Vladimir,Jarvan IV,Corki,Xayah,Alistar,True
Ornn,Rek'Sai,Zoe,Miss Fortune,Leona,Gnar,Kha'Zix,Malzahar,Ezreal,Braum,False
Gnar,Rengar,Cassiopeia,Kalista,Alistar,Camille,Jarvan IV,Ryze,Tristana,Braum,True
Vladimir,Kha'Zix,Ryze,Kalista,Alistar,Kled,Sejuani,Zoe,Xayah,Rakan,False
Gangplank,Jarvan IV,Ryze,Varus,Shen,Vladimir,Kha'Zix,Galio,Xayah,Rakan,False
Gangplank,Jarvan IV,Galio,Xayah,Tahm Kench,Gnar,Zac,Zoe,Ezreal,Braum,False
Gangplank,Rammus,Cassiopeia,Ezreal,Taric,Vladimir,Kha'Zix,Vel'Koz,Kalista,Alistar,True
Gangplank,Jarvan IV,Zoe,Ezreal,Braum,Vladimir,Sejuani,Kassadin,Tristana,Taric,True
Gangplank,Jax,Ryze,Ezreal,Braum,Ornn,Jarvan IV,Galio,Tristana,Zilean,False
Gnar,Jarvan IV,Zoe,Tristana,Taric,Camille,Sejuani,Malzahar,Ezreal,Alistar,True
Riven,Sejuani,Zoe,Tristana,Braum,Gangplank,Kha'Zix,Malzahar,Kalista,Taric,True
Jayce,Sejuani,Taliyah,Tristana,Janna,Ornn,Jarvan IV,Ryze,Caitlyn,Alistar,True
Cho'Gath,Zac,Azir,Ezreal,Braum,Ornn,Sejuani,Corki,Tristana,Janna,False
Gnar,Kha'Zix,Ryze,Xayah,Rakan,Ornn,Jarvan IV,Zoe,Tristana,Taric,False
Ornn,Sejuani,Corki,Ezreal,Braum,Cho'Gath,Jax,Azir,Varus,Janna,True
Gnar,Zac,Zoe,Ezreal,Braum,Camille,Jax,Galio,Varus,Alistar,False
Yasuo,Jax,Zoe,Tristana,Braum,Gnar,Sejuani,Taliyah,Jinx,Morgana,True
Gnar,Sejuani,Orianna,Ezreal,Taric,Ornn,Skarner,Taliyah,Tristana,Braum,True
Ornn,Skarner,Orianna,Varus,Braum,Gnar,Sejuani,Vladimir,Ezreal,Morgana,True
Gnar,Skarner,Viktor,Draven,Braum,Camille,Jax,Taliyah,Kalista,Alistar,True
Ornn,Gragas,Ryze,Tristana,Braum,Camille,Sejuani,Taliyah,Vayne,Alistar,False
Camille,Kha'Zix,Zoe,Caitlyn,Tahm Kench,Gnar,Zac,Azir,Xayah,Rakan,True
Ornn,Kha'Zix,Azir,Sivir,Shen,Gnar,Zac,Ryze,Ezreal,Tahm Kench,False
Fiora,Sejuani,Ryze,Xayah,Rakan,Ornn,Camille,Cassiopeia,Ezreal,Tahm Kench,True
Ryze,Sejuani,Corki,Tristana,Braum,Gangplank,Zac,Galio,Ezreal,Tahm Kench,False
Gangplank,Gragas,Ryze,Ezreal,Tahm Kench,Jayce,Zac,Cassiopeia,Tristana,Alistar,True
Gnar,Olaf,Galio,Tristana,Taric,Cho'Gath,Skarner,Lucian,Ezreal,Braum,True
Gangplank,Gragas,Syndra,Varus,Alistar,Gnar,Sejuani,Fizz,Ezreal,Taric,False
Camille,Skarner,Zoe,Xayah,Rakan,Gnar,Sejuani,Azir,Tristana,Taric,True
Gnar,Skarner,Orianna,Varus,Braum,Sion,Sejuani,Corki,Tristana,Taric,True
Gangplank,Sejuani,Vladimir,Kalista,Tahm Kench,Lucian,Jarvan IV,Orianna,Ezreal,Alistar,True
Sion,Jax,Ryze,Tristana,Bard,Gnar,Sejuani,Corki,Ezreal,Taric,True
Gnar,Skarner,Azir,Caitlyn,Janna,Sion,Sejuani,Syndra,Draven,Braum,True
Sion,Zac,Galio,Ezreal,Braum,Ornn,Sejuani,Lucian,Varus,Taric,True
Cho'Gath,Camille,Zoe,Kalista,Shen,Sion,Jarvan IV,Ryze,Varus,Alistar,True
Gangplank,Jarvan IV,Zoe,Xayah,Rakan,Vladimir,Camille,Taliyah,Varus,Tahm Kench,True
Camille,Zac,Zoe,Varus,Taric,Gnar,Kha'Zix,Malzahar,Caitlyn,Braum,False
Sion,Kha'Zix,Ryze,Caitlyn,Braum,Cho'Gath,Sejuani,Zoe,Tristana,Janna,True
Sion,Nidalee,Zoe,Varus,Tahm Kench,Gnar,Skarner,Taliyah,Kalista,Braum,False
Vladimir,Camille,Galio,Varus,Tahm Kench,Gnar,Poppy,Corki,Ezreal,Ornn,True
Cho'Gath,Zac,Azir,Ezreal,Rakan,Gangplank,Sejuani,Ekko,Xayah,Thresh,False
Gnar,Nidalee,Zoe,Xayah,Rakan,Gangplank,Kha'Zix,Azir,Varus,Braum,True
Ornn,Skarner,Zoe,Kalista,Thresh,Gangplank,Sejuani,Azir,Ezreal,Taric,True
Vladimir,Jarvan IV,Azir,Ezreal,Tahm Kench,Kassadin,Sejuani,Corki,Caitlyn,Bard,True
Gnar,Sejuani,Corki,Kalista,Rakan,Ornn,Kha'Zix,Orianna,Ezreal,Tahm Kench,True
Gnar,Jarvan IV,Zoe,Varus,Taric,Maokai,Kha'Zix,Malzahar,Kalista,Alistar,False
Gangplank,Skarner,Taliyah,Xayah,Alistar,Gnar,Sejuani,Karma,Caitlyn,Taric,True
Sion,Sejuani,Ryze,Ezreal,Tahm Kench,Gnar,Camille,Azir,Varus,Braum,False
Gnar,Sejuani,Azir,Varus,Taric,Ornn,Skarner,Viktor,Kalista,Tahm Kench,True
Gnar,Sejuani,Ryze,Tristana,Alistar,Camille,Skarner,Taliyah,Kalista,Braum,True
Sion,Sejuani,Taliyah,Tristana,Braum,Fiora,Zac,Ryze,Caitlyn,Alistar,False
Sion,Skarner,Viktor,Caitlyn,Janna,Gnar,Kha'Zix,Azir,Tristana,Alistar,False
Camille,Sejuani,Ryze,Xayah,Rakan,Sion,Kha'Zix,Malzahar,Caitlyn,Braum,True
Gnar,Skarner,Taliyah,Ezreal,Alistar,Vladimir,Jarvan IV,Ryze,Tristana,Braum,False
Sion,Sejuani,Corki,Jinx,Tahm Kench,Ornn,Zac,Kassadin,Caitlyn,Braum,False
Ornn,Skarner,Zoe,Tristana,Taric,Camille,Kha'Zix,Galio,Ezreal,Alistar,False
Sion,Camille,Zoe,Tristana,Alistar,Gnar,Jarvan IV,Azir,Ezreal,Tahm Kench,True
Ornn,Skarner,Azir,Kalista,Thresh,Vladimir,Kha'Zix,LeBlanc,Ezreal,Tahm Kench,False
Gnar,Camille,Azir,Kalista,Taric,Gangplank,Sejuani,Veigar,Caitlyn,Tahm Kench,True
Gangplank,Sejuani,Orianna,Ezreal,Braum,Gnar,Jarvan IV,Ryze,Tristana,Alistar,False
Gnar,Jax,Azir,Tristana,Taric,Camille,Zac,Corki,Varus,Tahm Kench,False
Cho'Gath,Skarner,Veigar,Xayah,Rakan,Gnar,Sejuani,Azir,Caitlyn,Zilean,True
Ornn,Jarvan IV,Azir,Tristana,Alistar,Gangplank,Zac,Corki,Kalista,Thresh,False
Trundle,Zac,Ryze,Tristana,Taric,Sion,Sejuani,Azir,Ezreal,Tahm Kench,True
Sion,Skarner,LeBlanc,Ezreal,Morgana,Cho'Gath,Camille,Taliyah,Tristana,Braum,False
Sion,Zac,Azir,Xayah,Rakan,Ornn,Kha'Zix,Corki,Caitlyn,Janna,True
Fiora,Zac,Vladimir,Lucian,Braum,Camille,Sejuani,Corki,Ezreal,Alistar,False
Maokai,Kha'Zix,Azir,Kalista,Taric,Sion,Zac,Ryze,Ezreal,Braum,False
Fiora,Gragas,Ryze,Ezreal,Braum,Camille,Sejuani,Orianna,Vayne,Taric,False
Camille,Sejuani,Corki,Xayah,Rakan,Jax,Skarner,Azir,Kalista,Alistar,False
Gnar,Zac,Azir,Ezreal,Taric,Camille,Sejuani,Karma,Caitlyn,Thresh,True
Sion,Jax,Ryze,Ezreal,Taric,Ornn,Skarner,Syndra,Varus,Braum,False
Gnar,Camille,Galio,Ezreal,Shen,Gangplank,Sejuani,Taliyah,Kalista,Braum,False
Jayce,Jax,Taliyah,Kalista,Tahm Kench,Sion,Jarvan IV,Corki,Varus,Alistar,True
Maokai,Kha'Zix,Corki,Kalista,Alistar,Gnar,Jarvan IV,Galio,Varus,Braum,False
Gangplank,Sejuani,Ryze,Ezreal,Braum,Gnar,Kha'Zix,Taliyah,Tristana,Tahm Kench,True
Ornn,Kha'Zix,Azir,Tristana,Tahm Kench,Gnar,Sejuani,Corki,Xayah,Rakan,True
Camille,Skarner,Azir,Tristana,Shen,Gnar,Gragas,Veigar,Xayah,Rakan,True
Gnar,Skarner,Zoe,Lucian,Alistar,Swain,Olaf,Taliyah,Tristana,Braum,False
Camille,Sejuani,Corki,Xayah,Rakan,Gangplank,Zac,Azir,Kalista,Taric,True
Camille,Jax,Galio,Xayah,Braum,Gangplank,Zac,Ryze,Tristana,Taric,True
Gnar,Sejuani,Illaoi,Tristana,Taric,Ornn,Zac,Galio,Varus,Alistar,False
Vladimir,Lee Sin,Galio,Ezreal,Alistar,Ryze,Kha'Zix,Azir,Tristana,Braum,True
Gangplank,Sejuani,Ryze,Varus,Alistar,Vladimir,Skarner,Viktor,Sivir,Braum,False
Camille,Zac,Zoe,Ezreal,Shen,Rumble,Jarvan IV,Kassadin,Kalista,Tahm Kench,True
Gangplank,Skarner,Galio,Varus,Thresh,Gnar,Sejuani,Corki,Kalista,Taric,True
Gnar,Zac,Vel'Koz,Kalista,Rakan,Sion,Sejuani,Azir,Ezreal,Taric,False
Camille,Kha'Zix,Galio,Ezreal,Braum,Vladimir,Sejuani,Fiora,Kalista,Zilean,True
Gnar,Skarner,Ryze,Varus,Braum,Camille,Sejuani,Orianna,Tristana,Tahm Kench,False
Gnar,Sejuani,Azir,Ezreal,Braum,Camille,Zac,Ryze,Kalista,Tahm Kench,True
Ornn,Camille,Azir,Tristana,Braum,Sion,Jarvan IV,Ryze,Kalista,Alistar,False
Sion,Kha'Zix,Ryze,Caitlyn,Morgana,Gnar,Skarner,Viktor,Tristana,Alistar,True
Fiora,Sejuani,Zoe,Ezreal,Alistar,Gangplank,Jarvan IV,Galio,Caitlyn,Braum,True
Sion,Zac,Orianna,Ezreal,Braum,Gnar,Skarner,Corki,Caitlyn,Alistar,False
Lucian,Skarner,Zoe,Varus,Tahm Kench,Gnar,Jarvan IV,Malzahar,Xayah,Rakan,False
Gnar,Zac,Zoe,Ezreal,Tahm Kench,Gangplank,Nidalee,Taliyah,Kalista,Taric,False
Trundle,Skarner,Ryze,Caitlyn,Taric,Cho'Gath,Jax,Azir,Varus,Braum,False
Gangplank,Zac,Corki,Kalista,Tahm Kench,Fiora,Skarner,Azir,Ezreal,Taric,True
Ornn,Skarner,Azir,Ezreal,Braum,Maokai,Sejuani,Corki,Xayah,Rakan,False
Gnar,Sejuani,Galio,Xayah,Rakan,Gangplank,Skarner,Taliyah,Sivir,Braum,True
Gnar,Skarner,Syndra,Kalista,Braum,Gangplank,Sejuani,Taliyah,Kog'Maw,Alistar,True
Sion,Zac,Galio,Tristana,Alistar,Vladimir,Sejuani,Taliyah,Xayah,Rakan,False
Camille,Zac,Orianna,Ashe,Taric,Gangplank,Sejuani,Syndra,Tristana,Thresh,True
Ornn,Skarner,Azir,Ezreal,Alistar,Gnar,Olaf,Corki,Varus,Taric,True
Vladimir,Sejuani,Fizz,Tristana,Taric,Gangplank,Zac,Kassadin,Ezreal,Alistar,True
Camille,Skarner,Veigar,Ezreal,Braum,Maokai,Olaf,Azir,Xayah,Rakan,True
Camille,Sejuani,Malzahar,Tristana,Alistar,Shen,Zac,Vladimir,Xayah,Taric,False
Camille,Sejuani,Viktor,Tristana,Taric,Gnar,Kha'Zix,Ryze,Ezreal,Braum,False
Camille,Nidalee,Zoe,Caitlyn,Janna,Gnar,Jax,Ryze,Tristana,Blitzcrank,False
Yasuo,Sejuani,Ryze,Kalista,Tahm Kench,Camille,Kha'Zix,Galio,Varus,Alistar,True
Fiora,Sejuani,Twisted Fate,Kalista,Braum,Ornn,Kha'Zix,Ryze,Varus,Tahm Kench,False
Kled,Sejuani,Taliyah,Tristana,Braum,Ornn,Lee Sin,Corki,Varus,Morgana,True
Sion,Jarvan IV,Taliyah,Kalista,Alistar,Ornn,Sejuani,Ryze,Tristana,Braum,True
Kennen,Skarner,Zoe,Tristana,Taric,Ryze,Sejuani,Malzahar,Kalista,Braum,False
Gnar,Sejuani,Azir,Caitlyn,Braum,Kennen,Jarvan IV,Zoe,Varus,Tahm Kench,False
Sion,Sejuani,Taliyah,Tristana,Thresh,Cho'Gath,Jarvan IV,Azir,Ezreal,Shen,True
Sion,Kha'Zix,Taliyah,Xayah,Rakan,Ornn,Jarvan IV,Zoe,Varus,Leona,False
Ornn,Zac,Syndra,Xayah,Rakan,Illaoi,Sejuani,Taliyah,Caitlyn,Braum,True
Camille,Sejuani,Galio,Ezreal,Leona,Poppy,Zac,Corki,Xayah,Rakan,True
Gangplank,Jax,Zoe,Ezreal,Alistar,Jayce,Skarner,Ekko,Varus,Tahm Kench,False
Camille,Skarner,Ryze,Kalista,Tahm Kench,Ornn,Zac,Cassiopeia,Tristana,Shen,False
Maokai,Sejuani,Cassiopeia,Caitlyn,Tahm Kench,Gnar,Jarvan IV,Ryze,Ezreal,Braum,True
Gnar,Camille,Ryze,Kalista,Thresh,Ornn,Kha'Zix,Azir,Ezreal,Blitzcrank,True
Sion,Zac,Galio,Xayah,Rakan,Cho'Gath,Skarner,Corki,Kalista,Tahm Kench,True
Trundle,Jarvan IV,Galio,Varus,Alistar,Sion,Sejuani,Corki,Kalista,Braum,True
Sion,Sejuani,Taliyah,Kalista,Rakan,Trundle,Skarner,Ekko,Tristana,Alistar,True
Gnar,Sejuani,Azir,Ezreal,Tahm Kench,Ornn,Skarner,Corki,Tristana,Braum,False
Gangplank,Sejuani,Veigar,Varus,Braum,Sion,Skarner,Azir,Tristana,Taric,False
Gangplank,Zac,Galio,Tristana,Taric,Gnar,Sejuani,Vladimir,Xayah,Rakan,False
Camille,Sejuani,Azir,Ezreal,Tahm Kench,Shen,Zac,Taliyah,Xayah,Rakan,True
Ornn,Sejuani,Taliyah,Kalista,Shen,Gnar,Skarner,Azir,Varus,Thresh,False
Gangplank,Zac,Azir,Kalista,Braum,Vladimir,Sejuani,Corki,Caitlyn,Tahm Kench,True
Gnar,Nidalee,Azir,Tristana,Alistar,Gangplank,Sejuani,Galio,Ezreal,Tahm Kench,False
Sion,Skarner,Azir,Kalista,Kennen,Cho'Gath,Sejuani,Corki,Caitlyn,Tahm Kench,True
Ornn,Skarner,Corki,Ezreal,Tahm Kench,Sion,Jarvan IV,Galio,Xayah,Rakan,False
Sion,Skarner,Taliyah,Kalista,Tahm Kench,Gangplank,Camille,Ryze,Xayah,Rakan,False
Gnar,Sejuani,Ryze,Tristana,Taric,Sion,Skarner,Syndra,Caitlyn,Braum,False
Ornn,Jarvan IV,Karma,Xayah,Alistar,Vladimir,Sejuani,Taliyah,Caitlyn,Rakan,True
Ornn,Kha'Zix,Corki,Caitlyn,Tahm Kench,Sion,Zac,Azir,Tristana,Braum,True
Cho'Gath,Jarvan IV,Azir,Tristana,Braum,Sion,Sejuani,Corki,Ezreal,Karma,True
Cho'Gath,Ivern,Galio,Xayah,Rakan,Sion,Sejuani,Azir,Caitlyn,Braum,True
Ornn,Skarner,Corki,Caitlyn,Janna,Sion,Sejuani,Azir,Ashe,Tahm Kench,False
Shen,Jarvan IV,Anivia,Xayah,Rakan,Sion,Sejuani,Corki,Sivir,Alistar,True
Cho'Gath,Kha'Zix,Malzahar,Ezreal,Shen,Camille,Jax,Galio,Xayah,Rakan,False
Gangplank,Nidalee,Corki,Varus,Alistar,Lucian,Zac,Azir,Caitlyn,Tahm Kench,True
Sion,Kindred,Azir,Tristana,Braum,Gnar,Camille,Corki,Ezreal,Alistar,False
Gnar,Sejuani,Kassadin,Ezreal,Shen,Sion,Kindred,Ryze,Tristana,Braum,False
Cho'Gath,Kindred,Cassiopeia,Tristana,Braum,Camille,Zac,Karma,Xayah,Rakan,False
Sion,Skarner,Ryze,Varus,Thresh,Camille,Olaf,Azir,Ezreal,Alistar,False
Gnar,Jax,Ryze,Xayah,Rakan,Sion,Sejuani,Cassiopeia,Caitlyn,Tahm Kench,True
Sion,Olaf,Zoe,Tristana,Tahm Kench,Trundle,Jarvan IV,Malzahar,Varus,Alistar,True
Ornn,Skarner,Corki,Varus,Leona,Illaoi,Sejuani,Azir,Kalista,Rakan,False
Gangplank,Sejuani,Azir,Ezreal,Taric,Ornn,Skarner,Ryze,Varus,Braum,False
Gangplank,Sejuani,Ryze,Caitlyn,Janna,Ornn,Zac,Cassiopeia,Tristana,Braum,False
Ornn,Camille,Ryze,Caitlyn,Tahm Kench,Sion,Zac,Cassiopeia,Xayah,Zilean,False
Trundle,Sejuani,Corki,Ezreal,Taric,Vladimir,Skarner,Sion,Xayah,Lulu,True
Vladimir,Skarner,Orianna,Xayah,Leona,Cho'Gath,Sejuani,Corki,Varus,Braum,True
Sion,Sejuani,Orianna,Tristana,Thresh,Trundle,Zac,Azir,Ezreal,Braum,False
Sion,Sejuani,Veigar,Tristana,Tahm Kench,Trundle,Zac,Azir,Ezreal,Braum,True
Cho'Gath,Sejuani,Ryze,Caitlyn,Alistar,Sion,Jax,Anivia,Ezreal,Braum,True
Shen,Skarner,Corki,Caitlyn,Braum,Cho'Gath,Jarvan IV,Azir,Ezreal,Zilean,True
Ornn,Sejuani,Cassiopeia,Caitlyn,Braum,Cho'Gath,Jarvan IV,Orianna,Varus,Alistar,True
Sion,Skarner,Azir,Kog'Maw,Braum,Ornn,Jarvan IV,Cassiopeia,Xayah,Taric,False
Maokai,Kha'Zix,Corki,Tristana,Braum,Sion,Zac,Azir,Caitlyn,Thresh,True
Sion,Skarner,Viktor,Tristana,Braum,Kled,Olaf,Galio,Caitlyn,Tahm Kench,True
Shen,Kha'Zix,Orianna,Xayah,Rakan,Sion,Jax,Corki,Tristana,Alistar,True
Camille,Sejuani,Syndra,Ezreal,Braum,Cho'Gath,Nunu,Azir,Caitlyn,Morgana,True
Cho'Gath,Zac,Taliyah,Xayah,Rakan,Maokai,Kha'Zix,Ryze,Varus,Leona,True
Cho'Gath,Volibear,Ryze,Xayah,Rakan,Trundle,Zac,Azir,Varus,Alistar,True
Maokai,Skarner,Azir,Caitlyn,Thresh,Cho'Gath,Sejuani,Syndra,Ezreal,Morgana,True
Camille,Skarner,Galio,Varus,Shen,Sion,Sejuani,Cassiopeia,Xayah,Braum,False
Cho'Gath,Jarvan IV,Cassiopeia,Xayah,Rakan,Gnar,Elise,Ryze,Tristana,Braum,True
Gangplank,Jax,Orianna,Tristana,Braum,Camille,Sejuani,Viktor,Miss Fortune,Tahm Kench,True
Gangplank,Kha'Zix,Galio,Caitlyn,Alistar,Sion,Zac,Cassiopeia,Xayah,Rakan,True
Sion,Nunu,Azir,Xayah,Rakan,Camille,Sejuani,Vladimir,Varus,Braum,False
Trundle,Jarvan IV,Ryze,Varus,Alistar,Sion,Sejuani,Orianna,Tristana,Braum,True
Ornn,Kha'Zix,Ryze,Xayah,Rakan,Gnar,Jax,Zoe,Ezreal,Leona,True
Sion,Zac,Zoe,Varus,Leona,Ornn,Sejuani,Malzahar,Xayah,Rakan,True
Ornn,Sejuani,Galio,Xayah,Rakan,Swain,Skarner,Corki,Caitlyn,Leona,False
Sion,Skarner,Taliyah,Caitlyn,Tahm Kench,Camille,Sejuani,Azir,Ezreal,Braum,False
Cho'Gath,Camille,Galio,Ezreal,Janna,Ornn,Skarner,Azir,Caitlyn,Tahm Kench,False
Ornn,Zac,Azir,Varus,Braum,Sion,Sejuani,Taliyah,Ezreal,Taric,True
Vladimir,Sejuani,Azir,Varus,Braum,Gangplank,Skarner,Ryze,Tristana,Alistar,True
Shen,Jarvan IV,Ryze,Xayah,Rakan,Camille,Sejuani,Syndra,Ezreal,Alistar,True
Vladimir,Zac,Syndra,Vayne,Lulu,Poppy,Rek'Sai,Ryze,Tristana,Braum,False
Cho'Gath,Sejuani,Cassiopeia,Ezreal,Leona,Trundle,Skarner,Ryze,Tristana,Taric,True
Swain,Sejuani,Orianna,Xayah,Rakan,Vladimir,Jarvan IV,Azir,Ezreal,Leona,False
Maokai,Olaf,Orianna,Varus,Bard,Trundle,Gragas,Azir,Tristana,Braum,True
Maokai,Lee Sin,Cassiopeia,Xayah,Rakan,Cho'Gath,Kha'Zix,Orianna,Caitlyn,Braum,False
Poppy,Sejuani,Viktor,Xayah,Rakan,Camille,Zac,Galio,Ezreal,Tahm Kench,True
Cho'Gath,Volibear,Azir,Xayah,Braum,Maokai,Lee Sin,Veigar,Varus,Rakan,True
Sion,Zac,Vel'Koz,Ezreal,Braum,Cho'Gath,Sejuani,Azir,Caitlyn,Tahm Kench,False
Trundle,Jarvan IV,Ryze,Varus,Taric,Jayce,Sejuani,Sion,Kog'Maw,Thresh,False
Sion,Olaf,Galio,Xayah,Rakan,Cho'Gath,Camille,Gangplank,Ezreal,Leona,True
Vladimir,Olaf,Galio,Kalista,Thresh,Ornn,Sejuani,Corki,Tristana,Braum,False
Ornn,Sejuani,Ryze,Ezreal,Taric,Vladimir,Olaf,Azir,Tristana,Braum,True
Cho'Gath,Olaf,Azir,Caitlyn,Taric,Camille,Jarvan IV,Sion,Ezreal,Tahm Kench,True
Gnar,Sejuani,Sion,Xayah,Rakan,Ornn,Skarner,Ryze,Tristana,Leona,False
Ornn,Kha'Zix,Galio,Kalista,Leona,Camille,Sejuani,Vel'Koz,Tristana,Braum,False
Camille,Zac,Vel'Koz,Tristana,Braum,Fiora,Sejuani,Azir,Kog'Maw,Tahm Kench,True
Cho'Gath,Sejuani,Ryze,Ezreal,Taric,Gnar,Olaf,Taliyah,Varus,Alistar,False
Camille,Olaf,Azir,Varus,Braum,Jax,Sejuani,Ryze,Sivir,Tahm Kench,True
Cho'Gath,Skarner,Ryze,Ezreal,Taric,Gangplank,Sejuani,Taliyah,Tristana,Alistar,True
Camille,Zac,Taliyah,Varus,Alistar,Cho'Gath,Skarner,Azir,Caitlyn,Braum,False
Sion,Kha'Zix,Kassadin,Xayah,Rakan,Fiora,Sejuani,Taliyah,Varus,Tahm Kench,True
Sion,Jarvan IV,Taliyah,Kalista,Thresh,Gnar,Sejuani,LeBlanc,Xayah,Rakan,False
Cho'Gath,Skarner,Ryze,Tristana,Taric,Gangplank,Sejuani,Sion,Ezreal,Braum,True
Ornn,Sejuani,Ryze,Caitlyn,Tahm Kench,Sion,Kindred,Malzahar,Tristana,Braum,True
Ornn,Olaf,Karma,Xayah,Rakan,Gangplank,Skarner,Azir,Varus,Alistar,False
